"No.","Time","Source","Destination","Protocol","Length","Info"
"2184","470.370515459","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"2185","470.473409313","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2186","470.473444160","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2187","470.473474434","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18499 Ack=1532217 Win=331136 Len=0 TSval=1610763933 TSecr=2727103748"
"2188","470.473534447","94.130.237.200","100.94.78.223","TLSv1.3","2816","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2189","470.473593994","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18499 Ack=1534967 Win=331136 Len=0 TSval=1610763933 TSecr=2727103748"
"2190","470.516551452","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1534967 Ack=18499 Win=64128 Len=0 TSval=2727103792 TSecr=1610763830"
"2191","483.681020542","100.94.78.223","94.130.237.200","TLSv1.3","199","Application Data"
"2192","483.681050211","100.94.78.223","94.130.237.200","TLSv1.3","105","Application Data"
"2193","483.786188424","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1534967 Ack=18671 Win=64128 Len=0 TSval=2727117061 TSecr=1610777140"
"2194","483.786576512","94.130.237.200","100.94.78.223","TLSv1.3","105","Application Data"
"2195","483.801997605","94.130.237.200","100.94.78.223","TLSv1.3","1187","Application Data"
"2196","483.802052021","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18671 Ack=1536127 Win=331136 Len=0 TSval=1610777261 TSecr=2727117061"
"2197","483.802114611","94.130.237.200","100.94.78.223","TLSv1.3","326","Application Data"
"2198","483.802259881","94.130.237.200","100.94.78.223","TLSv1.3","350","Application Data"
"2199","483.802457993","94.130.237.200","100.94.78.223","TLSv1.3","242","Application Data, Application Data"
"2200","483.802781465","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18671 Ack=1536847 Win=331136 Len=0 TSval=1610777262 TSecr=2727117077"
"2201","483.802854731","94.130.237.200","100.94.78.223","TLSv1.3","135","Application Data"
"2202","483.802854781","94.130.237.200","100.94.78.223","TLSv1.3","121","Application Data"
"2203","483.802882351","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18671 Ack=1536971 Win=331136 Len=0 TSval=1610777262 TSecr=2727117077"
"2204","483.802893333","94.130.237.200","100.94.78.223","TLSv1.3","223","Application Data"
"2205","483.803099438","94.130.237.200","100.94.78.223","TLSv1.3","359","Application Data"
"2206","483.803099457","94.130.237.200","100.94.78.223","TLSv1.3","247","Application Data"
"2207","483.803106534","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18671 Ack=1537602 Win=331136 Len=0 TSval=1610777262 TSecr=2727117077"
"2208","483.804323241","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"2209","483.907429613","94.130.237.200","100.94.78.223","TLSv1.3","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2210","483.907525433","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1543394 Win=331136 Len=0 TSval=1610777367 TSecr=2727117182"
"2211","483.908030285","94.130.237.200","100.94.78.223","TLSv1.3","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2212","483.908045497","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1549186 Win=331136 Len=0 TSval=1610777367 TSecr=2727117182"
"2213","483.908208997","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2214","483.908228258","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1552082 Win=331136 Len=0 TSval=1610777367 TSecr=2727117183"
"2215","483.908404717","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2216","483.908416345","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1554978 Win=331136 Len=0 TSval=1610777367 TSecr=2727117183"
"2217","483.908449201","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2218","483.908492094","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1557874 Win=331136 Len=0 TSval=1610777368 TSecr=2727117183"
"2219","483.908597030","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2220","483.950391283","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1559322 Win=331136 Len=0 TSval=1610777409 TSecr=2727117183"
"2221","483.952503577","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1559322 Ack=18706 Win=64128 Len=0 TSval=2727117227 TSecr=1610777263"
"2222","484.012854423","94.130.237.200","100.94.78.223","TLSv1.3","4871","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2223","484.012904015","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18706 Ack=1564127 Win=326400 Len=0 TSval=1610777472 TSecr=2727117287"
"2224","493.081166213","100.94.78.223","94.130.237.200","TLSv1.3","157","Application Data"
"2225","493.186258338","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1564127 Ack=18797 Win=64128 Len=0 TSval=2727126460 TSecr=1610786540"
"2226","493.214359182","94.130.237.200","100.94.78.223","TLSv1.3","1177","Application Data"
"2227","493.214382820","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1565238 Win=330112 Len=0 TSval=1610786673 TSecr=2727126488"
"2228","493.214401333","94.130.237.200","100.94.78.223","TLSv1.3","331","Application Data"
"2229","493.214403823","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1565503 Win=329856 Len=0 TSval=1610786673 TSecr=2727126489"
"2230","493.214477681","94.130.237.200","100.94.78.223","TLSv1.3","351","Application Data"
"2231","493.214479779","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1565788 Win=329856 Len=0 TSval=1610786674 TSecr=2727126489"
"2232","493.214562567","94.130.237.200","100.94.78.223","TLSv1.3","371","Application Data, Application Data, Application Data, Application Data"
"2233","493.214565324","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1566093 Win=329600 Len=0 TSval=1610786674 TSecr=2727126489"
"2234","493.214645655","94.130.237.200","100.94.78.223","TLSv1.3","234","Application Data"
"2235","493.214645674","94.130.237.200","100.94.78.223","TLSv1.3","359","Application Data"
"2236","493.214645689","94.130.237.200","100.94.78.223","TLSv1.3","283","Application Data, Application Data"
"2237","493.214649407","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1566261 Win=329472 Len=0 TSval=1610786674 TSecr=2727126489"
"2238","493.214650719","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1566554 Win=329216 Len=0 TSval=1610786674 TSecr=2727126489"
"2239","493.214651751","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1566771 Win=329088 Len=0 TSval=1610786674 TSecr=2727126489"
"2240","493.214739118","94.130.237.200","100.94.78.223","TLSv1.3","347","Application Data"
"2241","493.214739138","94.130.237.200","100.94.78.223","TLSv1.3","207","Application Data"
"2242","493.214741750","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1567052 Win=328832 Len=0 TSval=1610786674 TSecr=2727126489"
"2243","493.214742853","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1567193 Win=328704 Len=0 TSval=1610786674 TSecr=2727126489"
"2244","493.214823228","94.130.237.200","100.94.78.223","TLSv1.3","111","Application Data"
"2245","493.214824919","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18797 Ack=1567238 Win=328704 Len=0 TSval=1610786674 TSecr=2727126489"
"2246","493.218164332","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"2247","493.319600952","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2248","493.319654490","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18832 Ack=1570134 Win=331136 Len=0 TSval=1610786779 TSecr=2727126594"
"2249","493.319655530","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2250","493.319655556","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2251","493.319707466","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=18832 Ack=1574478 Win=331136 Len=0 TSval=1610786779 TSecr=2727126594"
"2252","493.319742608","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
